run_id,generated_utc,version,status,symbol,timeframe,decision_id,decision_side,decision_score,primary_root_cause,root_cause_direction,root_cause_confidence,root_cause_probability_pct,root_cause_evidence_quality,root_cause_verdict,evidence_total,official_evidence_total,narrative_label,narrative_direction,narrative_theme,causal_primary_cause,catalyst_score
root_cause_20260712_201034,2026-07-12T20:10:34.660921+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.71,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_201045,2026-07-12T20:10:45.186449+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.71,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_201056,2026-07-12T20:10:56.590395+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.71,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_231418,2026-07-12T23:14:18.504351+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.68,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_231426,2026-07-12T23:14:26.905110+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.68,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_231437,2026-07-12T23:14:37.546062+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.68,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260712_231449,2026-07-12T23:14:49.083496+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,167a3ebec29a4bdd,NEUTRAL,36,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,44.68,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260713_114549,2026-07-13T11:45:49.614429+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,dc38b3076363d2d6,SHORT,57,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,45.4,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,17,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,6
root_cause_20260713_114557,2026-07-13T11:45:57.478343+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,dc38b3076363d2d6,SHORT,57,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,45.4,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,17,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,6
root_cause_20260713_114611,2026-07-13T11:46:11.684518+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,dc38b3076363d2d6,SHORT,57,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,45.4,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,17,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,6
root_cause_20260713_114622,2026-07-13T11:46:22.516683+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,dc38b3076363d2d6,SHORT,57,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,45.4,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,17,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,6
root_cause_20260713_182312,2026-07-13T18:23:12.968064+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,2a6bfe932d977c20,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.99,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,16,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,12
root_cause_20260713_182320,2026-07-13T18:23:20.335004+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,2a6bfe932d977c20,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.99,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,16,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,12
root_cause_20260713_182334,2026-07-13T18:23:34.237154+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,2a6bfe932d977c20,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.99,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,16,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,12
root_cause_20260713_182345,2026-07-13T18:23:45.222263+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,2a6bfe932d977c20,NEUTRAL,46,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,51.99,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,16,13,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,12
root_cause_20260713_233111,2026-07-13T23:31:11.414029+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c6a6ca52908a9047,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,14
root_cause_20260713_233119,2026-07-13T23:31:19.541261+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c6a6ca52908a9047,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,14
root_cause_20260713_233134,2026-07-13T23:31:34.806992+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c6a6ca52908a9047,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,14
root_cause_20260713_233145,2026-07-13T23:31:45.379913+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,c6a6ca52908a9047,NEUTRAL,45,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.85,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,14
root_cause_20260714_072741,2026-07-14T07:27:41.727275+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,184605283f795b80,NEUTRAL,33,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,19
root_cause_20260714_072750,2026-07-14T07:27:50.151198+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,184605283f795b80,NEUTRAL,33,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,19
root_cause_20260714_072800,2026-07-14T07:28:00.616671+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,184605283f795b80,NEUTRAL,33,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,19
root_cause_20260714_072811,2026-07-14T07:28:11.296937+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,184605283f795b80,NEUTRAL,33,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,54.63,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,19
root_cause_20260714_125224,2026-07-14T12:52:24.393034+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,e534f28fd7ae0e53,NEUTRAL,24,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,50.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,14,11,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260714_125232,2026-07-14T12:52:32.266381+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,e534f28fd7ae0e53,NEUTRAL,24,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,50.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,14,11,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260714_125243,2026-07-14T12:52:43.545851+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,e534f28fd7ae0e53,NEUTRAL,24,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,50.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,14,11,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260714_125254,2026-07-14T12:52:54.231349+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,e534f28fd7ae0e53,NEUTRAL,24,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,50.96,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,14,11,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,25
root_cause_20260714_203506,2026-07-14T20:35:06.429297+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,d5e46c8db1efde0a,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.26,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260714_203512,2026-07-14T20:35:12.792556+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,d5e46c8db1efde0a,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.26,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260714_203525,2026-07-14T20:35:25.849123+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,d5e46c8db1efde0a,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.26,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260714_203538,2026-07-14T20:35:38.133249+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,d5e46c8db1efde0a,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.26,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260715_073225,2026-07-15T07:32:25.921947+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,b13ea6e944e2ae0b,NEUTRAL,29,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.13,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,63
root_cause_20260715_073233,2026-07-15T07:32:33.523663+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,b13ea6e944e2ae0b,NEUTRAL,29,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.13,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,63
root_cause_20260715_073248,2026-07-15T07:32:48.523059+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,b13ea6e944e2ae0b,NEUTRAL,29,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.13,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,63
root_cause_20260715_073259,2026-07-15T07:32:59.680582+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,b13ea6e944e2ae0b,NEUTRAL,29,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.44,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,55
root_cause_20260715_125835,2026-07-15T12:58:35.091988+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,8d15d8ed3dba1483,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.23,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260715_125843,2026-07-15T12:58:43.247783+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,8d15d8ed3dba1483,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.23,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260715_125857,2026-07-15T12:58:57.616201+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,8d15d8ed3dba1483,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.23,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260715_125908,2026-07-15T12:59:08.243444+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,8d15d8ed3dba1483,NEUTRAL,49,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,60.23,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,12,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,60
root_cause_20260715_201917,2026-07-15T20:19:17.894912+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,305365dd1e8f147a,LONG,69,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,57.55,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260715_201925,2026-07-15T20:19:25.719051+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,305365dd1e8f147a,LONG,69,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,57.55,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260715_201940,2026-07-15T20:19:40.627756+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,305365dd1e8f147a,LONG,69,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,57.55,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260715_201951,2026-07-15T20:19:51.217342+00:00,v8.1.0,ROOT_CAUSE_MIXED_WITH_CONTRADICTIONS,BTC/USDT,4h,305365dd1e8f147a,LONG,69,MACRO_POLICY_PRESSURE,BEARISH,MEDIUM,57.55,HIGH,PROBABLE_CAUSE_BUT_CONFLICTED,15,10,MIXED_NARRATIVE_CONFLICT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260716_074947,2026-07-16T07:49:47.698199+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,2c326ae272816d94,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,67.96,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260716_074955,2026-07-16T07:49:55.267302+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,2c326ae272816d94,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,67.96,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260716_075006,2026-07-16T07:50:06.415885+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,2c326ae272816d94,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,67.96,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
root_cause_20260716_075017,2026-07-16T07:50:17.218848+00:00,v8.1.0,ROOT_CAUSE_PRIMARY_PROBABLE,BTC/USDT,4h,2c326ae272816d94,NEUTRAL,30,MACRO_POLICY_PRESSURE,BEARISH,HIGH,67.96,HIGH,PRIMARY_PROBABLE_ROOT_CAUSE,13,10,MACRO_POLICY_DOMINANT,BEARISH,MACRO_POLICY,MULTI_SOURCE_EVENT_CONSENSUS,46
